,id,latitude,longitude,price,minimum_nights,number_of_reviews,availability_365,neighbourhood_labelencoded,oheencoded_Bronx,oheencoded_Brooklyn,oheencoded_Manhattan,oheencoded_Queens,oheencoded_Staten Island,oheencoded_Entire home/apt,oheencoded_Hotel room,oheencoded_Private room,oheencoded_Shared room
31709,618282597619443456,40.62677706342476,-74.02417135238647,150,2,24,298,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31710,618994119404517462,40.67835,-73.91058,65,4,9,180,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31711,615665890002634195,40.63736,-74.08155,72,1,5,362,188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31712,618994191723179959,40.667347,-73.82222,128,2,20,82,183,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31713,619003412322122142,40.73737,-73.78763,96,2,1,89,84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31714,618295718481470315,40.63774,-73.96799,369,4,3,35,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31715,615727733158148585,40.74021949999999,-73.9795651,303,31,0,351,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31716,618337370939874265,40.68063196676482,-73.9697830686127,300,1,1,15,160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31717,615730231436692543,40.74021949999999,-73.9795651,518,31,0,349,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31718,618370425268863508,40.72538,-73.94646,175,1,7,89,93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31719,619009915544511086,40.71848313432964,-73.94116106958731,253,2,40,53,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31720,615730541920168914,40.74021949999999,-73.9795651,249,31,0,343,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31721,615786091617873249,40.6750255,-73.9978519,199,31,0,55,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31722,615786383112076165,40.74021949999999,-73.9795651,252,31,0,365,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31723,615821520431158475,40.686104,-73.966606,350,6,2,36,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31724,619024057513246291,40.71681,-73.95591,211,2,18,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31725,619069286552064448,40.81494,-73.95278,86,1,15,248,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31726,618390338527211211,40.68918,-73.98812,350,3,5,0,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31727,618390733290143782,40.67315,-73.89235,83,30,4,355,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31728,615824161600988136,40.81212,-73.95185,75,1,10,339,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31729,618451653506979162,40.7126,-73.73964,80,30,3,364,162,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31730,618599774783838639,40.80856,-73.9274,123,3,7,180,136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31731,619263509299079968,40.78559,-73.94958,403,31,0,61,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31732,619263844054027323,40.67077,-73.87857,89,30,2,363,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31733,619266532102143496,40.73034,-74.00506,484,31,0,0,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31734,621482467941936594,40.63689,-73.96641,150,7,0,90,75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31735,619293055824062328,40.66065,-73.98963,440,6,3,47,192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31736,619354374288622502,40.71328,-73.99054,187,30,4,256,121,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31737,619381766727404134,40.65352,-73.96195,153,2,5,319,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31738,618649798688415199,40.74565,-73.99686,238,5,13,136,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31739,621581270186251413,40.67875,-73.95108,214,28,1,103,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31740,618694402413486023,40.65154,-74.00982,150,1,0,217,192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31741,619471347276644775,40.76293,-73.86934,50,1,28,185,60,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31742,621592633962083694,40.67584,-73.97958,100,6,8,83,153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31743,621617855395281977,40.68445,-73.93162,829,4,16,128,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31744,619493228177621291,40.7082,-74.00485,341,2,2,256,74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31745,619496242599733097,40.73033,-73.98469,165,3,25,233,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31746,618708161953854098,40.6908,-73.91667,211,2,9,25,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31747,621619861209277854,40.670563,-73.73288,150,3,1,0,173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31748,618720470051630981,40.68893,-73.75101,140,7,0,365,185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31749,619504021677189809,40.74519,-74.0,350,90,0,89,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31750,621643353573691281,40.717037,-74.004768,629,30,6,130,199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31751,619509486932788470,40.59942,-73.75689,228,2,19,89,72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31752,618730721127107020,40.70592,-74.00684,58,3,33,16,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31753,621715917029493170,40.65311,-73.86595,65,30,1,132,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31754,618731819301540593,40.6574,-73.98495,300,25,1,258,218,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31755,621719100139492052,40.71558,-73.94609,205,5,6,92,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31756,618792015114033966,40.70429,-73.91514,225,2,35,193,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31757,619523165838380933,40.6835,-73.82986,172,1,80,323,166,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31758,619523534073453300,40.67266,-73.91481,599,1,3,179,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31759,621763568649914469,40.68972,-73.94611,99,1,43,23,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31760,618810858082921585,40.72841,-73.983,312,5,20,6,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31761,621841036756619051,40.69424,-73.83673,65,1,22,339,166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31762,619529255377778179,40.67381,-73.95371,129,2,29,144,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31763,619550203347677072,40.76731,-73.92421,60,1,48,355,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31764,621880905850087827,40.812206,-73.82663,120,3,2,365,194,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31765,618831384134027105,40.7651,-73.9886,87,4,27,81,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31766,621890434851995627,40.64537,-73.97573,560,30,0,109,110,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31767,618842603796198772,40.68926,-73.91638,188,1,12,177,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31768,623082106605347836,40.754,-73.92507,70,3,32,28,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31769,619556829649227168,40.68729,-73.99861,220,17,1,28,43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31770,619558413806140558,40.74477,-73.97134,240,30,0,270,139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31771,619598201001500398,40.81444,-73.94295,209,4,11,228,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31772,619628446411089597,40.68488,-73.92095,62,1,62,90,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31773,621933627162910699,40.61358,-73.95309,31,90,0,309,130,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31774,623087251740124065,40.68542,-73.9112,67,1,42,90,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31775,623093314568047287,40.88764,-73.81612,88,1,54,89,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31776,621943200878315937,40.64845,-73.96986,46,30,0,339,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31777,619670698282022453,40.7135,-73.94762,185,30,1,225,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31778,619677465800165765,40.75253,-73.94067,72,7,5,330,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31779,621945677336791499,40.66074,-73.93096,280,2,9,365,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31780,621952284492189498,40.73014,-73.99953,200,2,2,0,94,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31781,623113591460810251,40.75177,-73.92489,132,3,28,40,119,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31782,621955253002543678,40.5794,-73.95915,132,1,16,341,22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31783,623137142536549768,40.66073,-73.8905,76,29,1,309,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31784,623140211686720305,40.70529,-73.92215,104,2,9,122,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31785,619695251880260383,40.7673,-73.98719,86,4,27,37,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31786,621962301678233741,40.75595,-73.80515,137,1,46,154,78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31787,623179824461824220,40.611294,-73.922157,219,1,50,61,131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31788,621980119520092893,40.68567,-73.92293,39,30,0,278,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31789,623222466272185741,40.70318,-73.94184,132,30,7,288,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31790,619711576021056726,40.70448,-73.92507,47,30,0,205,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31791,621993494573410612,40.68573,-73.92288,39,30,0,33,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31792,622014864907078577,40.82585,-73.92124,200,1,0,365,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31793,622059330744504789,40.706551,-74.010139,150,3,8,59,74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31794,619762115206375738,40.70955,-73.76267,114,1,39,358,99,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31795,623231866883089430,40.6835,-73.83072,90,1,1,365,166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31796,622282373326580697,40.77151,-73.95641,105,30,1,249,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31797,622289283359247413,40.77147,-73.95464,105,30,1,183,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31798,622350469075907189,40.68713,-73.86362,120,2,32,358,219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31799,622355343548074534,40.76169,-73.98542,1474,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31800,622355612390049382,40.76091,-73.98526,1474,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31801,622355656173465587,40.75973,-73.98711,1474,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31802,622355844884543300,40.75961,-73.98745,1383,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31803,622355858456520971,40.76084,-73.9853,1383,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31804,623298171228071427,40.70932,-73.94166,125,1,8,12,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31805,619968653451288600,40.7775972,-73.9884665,278,31,0,308,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31806,619969399390514373,40.7014,-73.79318,96,3,12,349,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31807,619981201104908493,40.745144,-73.89637,135,3,3,347,222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31808,622355920070752694,40.76136,-73.98582,1383,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31809,622356145248398939,40.75946,-73.98724,1105,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31810,622356158026719645,40.76078,-73.98545,1105,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31811,622356173587527197,40.75958,-73.98674,1105,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31812,622356532609070949,40.75937,-73.98537,1037,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31813,619996063202461237,40.58534,-73.95164,250,2,11,76,177,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31814,623311353812146045,40.77138,-73.81148,128,2,11,351,78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31815,623312636097789885,40.69026,-73.94271,50,5,2,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31816,622356582670535125,40.75936,-73.98521,1037,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31817,623316905566055675,40.66365,-73.99587,214,2,16,355,192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31818,623334680270867874,40.70034,-73.82889,49,5,0,364,166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31819,620091110736498694,40.78349,-73.9467,202,30,1,364,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31820,622356613400987776,40.76155,-73.98676,1037,2,0,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31821,622356627526404589,40.76152,-73.98733,737,2,0,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31822,622356644640097875,40.76002,-73.98744,737,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31823,622356657977248684,40.76015,-73.98741,737,2,1,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31824,622356671863253857,40.76141,-73.98698,691,2,0,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31825,622356690123328817,40.76136,-73.98518,691,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31826,622356948484882328,40.75987,-73.98744,691,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31827,622356998561904839,40.76125,-73.98528,368,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31828,622357011383034270,40.76011,-73.98729,368,2,2,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31829,622357023726420359,40.75947,-73.9869,368,2,1,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31830,622357416194221867,40.76121,-73.98526,234,2,1,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31831,622357830357209703,40.76103,-73.9853,256,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31832,622358063310397109,40.76138,-73.98532,254,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31833,620125987062233918,40.5869,-73.95139,77,2,13,84,177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31834,623334854016447805,40.62638,-73.97837,389,2,7,179,19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31835,622358080236472960,40.76166,-73.98678,273,2,0,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31836,622358092706908594,40.76121,-73.98719,277,2,0,0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31837,622358110058121837,40.75937,-73.9873,346,2,1,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31838,622358136376969464,40.76148,-73.98528,346,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31839,622358148513143564,40.75946,-73.98657,346,2,0,0,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31840,622383818484517905,40.71229,-73.94627,200,3,3,0,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31841,620155447706425289,40.68984,-73.99423,94,1,34,162,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31842,620157759316364798,40.5866,-73.95325,77,2,13,174,177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31843,622391207958176781,40.65735,-73.91102,39,30,3,154,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31844,620173209993594490,40.76709,-73.91998,61,1,47,346,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31845,620193811140349661,40.68816,-73.95627,235,21,1,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31846,623384899962966853,40.6845,-73.95771,196,3,32,81,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31847,623389571116054549,40.68927,-73.919548,50,4,3,128,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31848,623416908414012434,40.74236,-73.99438,242,30,3,2,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31849,620217047471866399,40.71235,-73.99642,180,85,2,310,200,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31850,622399228574126361,40.65569,-73.90899,38,30,1,365,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31851,622489282988515186,40.76663,-73.92542,97,1,41,349,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31852,620228228819642772,40.68252,-73.94216,750,5,3,126,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31853,620261859665156069,40.69991,-73.93269,115,60,1,35,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31854,623514517668546155,40.76304,-73.98697,282,31,1,308,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31855,622546873293219228,40.74925425570663,-73.9754595198575,116,1,6,5,139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31856,622550423056995969,40.75082336968825,-73.97704675776433,182,2,3,9,139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31857,622552956404743681,40.72952,-73.99327,200,10,3,302,146,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31858,622567695114968298,40.65338,-73.95227,176,3,30,2,61,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31859,623617517141073104,40.68093,-73.94672,145,28,1,195,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31860,622599316843460402,40.76315,-73.98832,239,3,17,259,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31861,623657977519782139,40.67373,-73.92725,104,1,30,158,52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31862,622602193403700800,40.76117,-73.99381,225,30,2,304,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31863,622622320675898463,40.68283,-73.94862,152,2,35,48,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31864,623665443038745363,40.80391,-73.95419,132,2,14,295,96,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31865,623690806223057566,40.77863,-73.94847,377,3,13,195,203,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31866,620271930498260272,40.62967,-74.08457,98,1,49,174,196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31867,622642286236302171,40.70285,-73.74592,115,2,28,95,162,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31868,620304354584557749,40.71182,-73.94191,73,1,39,0,216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31869,623725303372467759,40.65832,-73.94889,38,90,0,217,161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31870,622647238390881096,40.74597,-73.98521,995,3,21,223,129,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31871,623744376315193695,40.70935,-73.95278,225,4,3,84,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31872,620313680319580555,40.69726,-73.92794,110,30,0,45,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31873,620338635103290664,40.67771,-73.8377,85,4,2,0,152,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31874,622654112769456670,40.65688,-73.91109,38,30,4,311,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31875,623763533917886225,40.67625,-73.91507,34,30,3,62,52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31876,622662335084368629,40.65567,-73.91081,38,30,3,354,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31877,623783657394294915,40.72561,-73.9899,203,4,2,35,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31878,623788954851611432,40.67774,-73.90476,130,2,19,306,53,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31879,622682336643221151,40.65742,-73.90899,38,30,2,365,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31880,623812432062401934,40.75675,-73.92231,100,30,0,358,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31881,622687594514022681,40.65544,-73.91048,38,30,3,365,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31882,623828374234662704,40.68836,-73.9223,120,5,2,0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31883,622850161613610477,40.7950157,-73.96771319999999,395,31,0,322,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31884,620385164597679213,40.66926,-73.76517,140,2,29,247,185,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31885,622852689794634047,40.73017,-73.98246,292,31,1,359,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31886,622852964134031818,40.7324098,-73.98747879999999,358,31,0,205,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31887,622853236242589115,40.7775972,-73.9884665,278,31,0,334,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31888,622853578857500280,40.7775972,-73.9884665,282,31,0,290,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31889,622853930405575823,40.7776,-73.98847,272,31,0,343,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31890,620419069238162377,40.68535,-73.92022,53,2,34,343,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31891,620421648972064722,40.68645,-73.92174,57,2,24,348,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31892,620426481957380411,40.68448,-73.91988,53,2,29,358,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31893,623869990777003378,40.74297,-73.97359,170,30,0,228,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31894,622928213265542885,40.68498,-73.93767,145,30,0,63,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31895,622964050408357805,40.67859,-73.99849,200,30,0,278,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31896,623879745897131428,40.64737,-73.91099,170,2,13,35,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31897,620499908179792270,40.67543,-73.90551,92,5,14,103,25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31898,620503641723291705,40.84208,-73.8911,125,30,3,361,198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31899,620520371069183433,40.66165910204787,-73.83774665991092,108,1,1,325,101,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31900,622988137782770627,40.66,-73.99654,94,1,33,65,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31901,620569593739163094,40.82187,-73.94548,124,4,16,43,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31902,620578868328318638,40.76277,-73.97539,1697,1,4,358,129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31903,620682913239130367,40.77889,-73.97654,270,4,1,365,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31904,623882710917814272,40.73142,-74.00587,350,30,0,365,211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31905,623056409885518169,40.66715,-73.88696,128,1,4,365,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31906,623911914751029129,40.52498,-74.21514,171,1,20,130,159,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
31907,620813465465048050,40.68649,-73.96012,275,30,2,293,41,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31908,623077206572256945,40.87535,-73.84827,150,30,0,365,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31909,620830412189713603,40.79577,-73.96328,90,30,0,331,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31910,620892900367377566,40.68431,-73.93167,65,30,5,2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31911,620919324221630458,40.79349,-73.93378,170,4,8,365,62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31912,623922493793823954,40.67978,-73.92734,295,5,20,284,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31913,623930544541593281,40.6936,-73.75667,80,3,27,78,187,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
